0,1,0.39737,0.54472,0.32198000000000004,0.30491999999999997,0.2376,0.47547,0.34763,0.58015,0.8456100000000001,0.57649,0.7422300000000001,0.6268699999999999,0.6734,0.47411000000000003,0.51277,0.48789,0.53842,0.33276,0.42005,0.39419,0.34374,0.44708000000000003,0.51452,0.45971000000000006,0.52795,0.39141,0.45538,0.34021,0.37269,0.6226,0.42758999999999997,0.42698,0.60333,0.47045,0.47413,0.44088999999999995,0.43662,0.57603,0.50895,0.42668999999999996,0.6216,0.43213999999999997,0.47791999999999996,0.54807,0.5259,0.5808,0.46729,0.48991999999999997,0.61528,0.5080100000000001,0.5280199999999999,0.42694,0.5617300000000001,0.42871000000000004,0.58115,0.5766100000000001,0.5441199999999999,0.56262,0.4136,0.46371999999999997
1,1,0.073936,0.11087000000000001,0.17065,0.36219,0.19905,0.38695999999999997,0.57998,0.88476,0.5825899999999999,0.72419,0.55124,0.69055,0.42482,0.44615,0.3029,0.21771999999999997,0.33912,0.5976899999999999,0.62521,0.5283800000000001,0.46258999999999995,0.33148,0.61834,0.48203,0.5060600000000001,0.56942,0.38663000000000003,0.48506000000000005,0.53747,0.42100000000000004,0.61569,0.54478,0.45611,0.42344,0.42896999999999996,0.512,0.57712,0.38777,0.45826999999999996,0.40112,0.63038,0.43777,0.39634,0.43413999999999997,0.55995,0.47839,0.43717,0.51977,0.50034,0.5021100000000001,0.5472600000000001,0.53446,0.44323999999999997,0.48249,0.56075,0.4433,0.48401000000000005,0.57667,0.51502,0.47598
2,1,0.61506,0.35414,0.12448,0.044532999999999996,0.1984,0.26265,0.33141,0.76267,0.48427,0.5827,0.70522,0.56362,0.44725,0.30401999999999996,0.1852,0.5584899999999999,0.46066999999999997,0.50847,0.50925,0.60026,0.37146,0.49676000000000003,0.6154,0.52622,0.34519,0.49795,0.5029399999999999,0.39549,0.49076000000000003,0.49875,0.47498,0.3799,0.42926000000000003,0.40588,0.52449,0.368,0.46279,0.38897,0.42306000000000005,0.59154,0.5605100000000001,0.52432,0.42591999999999997,0.47426999999999997,0.5332399999999999,0.45643999999999996,0.4941,0.61478,0.5914,0.46361,0.5656399999999999,0.46088,0.42483000000000004,0.54777,0.43151000000000006,0.4988,0.5273,0.57106,0.47596000000000005,0.51567
3,1,0.14727,0.34889000000000003,0.48522,0.093416,0.20242000000000002,0.12872,0.452,0.64458,0.7088800000000001,0.58313,0.6019399999999999,0.61959,0.49676000000000003,0.41323999999999994,0.38523,0.21178000000000002,0.23901,0.58225,0.3593,0.5464600000000001,0.52441,0.35125,0.62242,0.5087,0.44918,0.58058,0.40617,0.52666,0.35969,0.41597,0.48018,0.46134,0.5374899999999999,0.44045,0.6129100000000001,0.58804,0.39969,0.45879,0.44442,0.48403999999999997,0.55608,0.44466999999999995,0.52374,0.49873999999999996,0.5886100000000001,0.4105,0.6016,0.54198,0.5924699999999999,0.5323,0.5827,0.4963,0.47086999999999996,0.53245,0.57609,0.53865,0.52177,0.42604,0.44265,0.45527
4,1,0.26418,0.2854,0.41612,0.094276,0.079776,0.2788,0.74451,0.8611200000000001,0.46032,0.80797,0.5663600000000001,0.5010600000000001,0.65564,0.54873,0.21964,0.37822,0.5096,0.46674,0.51823,0.39812,0.41247,0.5007699999999999,0.63735,0.5411600000000001,0.35099,0.55994,0.42508,0.5363,0.58629,0.48143,0.5959,0.56086,0.42848,0.50695,0.48441999999999996,0.49813,0.40248,0.5898800000000001,0.55697,0.55235,0.53183,0.46411,0.59845,0.60595,0.57903,0.43215,0.48583999999999994,0.40731,0.55923,0.59727,0.46451000000000003,0.48356000000000005,0.5947100000000001,0.46888,0.5876399999999999,0.49895,0.57028,0.55862,0.49982,0.54073
5,1,0.12503,0.31242,0.19157000000000002,0.42399,0.41816000000000003,0.22662,0.54664,0.49595,0.66066,0.55708,0.64479,0.5827600000000001,0.48513,0.47479,0.34652,0.26966999999999997,0.51858,0.54745,0.46255,0.61916,0.49216000000000004,0.38468,0.56001,0.41845,0.5848800000000001,0.5522699999999999,0.48058999999999996,0.4872,0.39921999999999996,0.46971999999999997,0.4111,0.5868,0.4885,0.44656999999999997,0.61417,0.5304399999999999,0.45585,0.43518999999999997,0.38684,0.59919,0.46308999999999995,0.42553,0.5252,0.52461,0.60069,0.47051000000000004,0.59988,0.56981,0.49101999999999996,0.53271,0.45123,0.61458,0.44443,0.43057,0.45973,0.42438000000000003,0.55905,0.41341000000000006,0.53133,0.6076699999999999
6,1,0.39052,0.28343,0.30563,0.42926000000000003,0.32986,0.25915,0.74884,0.7811100000000001,0.61198,0.48453,0.81485,0.7726,0.47223999999999994,0.29511,0.47935,0.44723999999999997,0.51364,0.27541,0.45968000000000003,0.43323,0.33365,0.35581,0.42562,0.42478,0.45391000000000004,0.5159600000000001,0.40316,0.42061000000000004,0.54615,0.42172,0.41547,0.60047,0.55712,0.54851,0.37954,0.46848999999999996,0.40607,0.47086000000000006,0.57736,0.52027,0.5220600000000001,0.6145,0.5242,0.42685,0.55896,0.55423,0.39805999999999997,0.57986,0.4975,0.40979,0.50054,0.41823999999999995,0.51722,0.57623,0.42925,0.43501999999999996,0.59216,0.43076000000000003,0.47783000000000003,0.47258
7,1,0.57768,0.53745,0.49107,0.43893999999999994,0.3023,0.53703,0.74821,0.50627,0.61648,0.74206,0.60314,0.52481,0.54898,0.47284,0.40456,0.20719,0.31051999999999996,0.29556,0.49772,0.5277,0.49643999999999994,0.54847,0.52396,0.53178,0.44037,0.44473,0.55795,0.56819,0.56467,0.51068,0.62602,0.54172,0.49158,0.4009,0.47708999999999996,0.44322,0.48313,0.50567,0.5529999999999999,0.41472,0.45148,0.56298,0.56134,0.4648,0.40028,0.43693000000000004,0.39681,0.44616999999999996,0.60397,0.5226,0.59647,0.5361899999999999,0.4032,0.50288,0.59722,0.5926600000000001,0.45281000000000005,0.55953,0.50283,0.59319
8,1,0.93568,0.55353,0.49871000000000004,0.20317000000000002,0.11664000000000001,0.30738000000000004,0.5973,0.89895,0.61902,0.49543999999999994,0.6308600000000001,0.6363300000000001,0.4459,0.5317,0.29466,0.24799000000000002,0.48422,0.5733199999999999,0.57996,0.36708,0.5347,0.38351,0.36801999999999996,0.48068999999999995,0.43266000000000004,0.46993999999999997,0.5271100000000001,0.34407,0.49491,0.5190600000000001,0.65261,0.60635,0.43385,0.38592,0.39478,0.47181000000000006,0.39866999999999997,0.53218,0.38732,0.5253899999999999,0.47676999999999997,0.55875,0.39416,0.49722,0.45595,0.43576000000000004,0.5351600000000001,0.59306,0.42765,0.5473399999999999,0.55052,0.57645,0.40215,0.43428999999999995,0.58592,0.47317,0.45601,0.49133000000000004,0.48654,0.56117
9,1,0.42999,0.39776999999999996,0.3962,0.4663,0.33634000000000003,0.53113,0.4707,0.83639,0.76853,0.85503,0.62981,0.5956199999999999,0.5115,0.24991999999999998,0.25809,0.33035,0.5234,0.54927,0.58178,0.34341,0.35263,0.52936,0.43428999999999995,0.60106,0.49308,0.42967,0.35807,0.37656999999999996,0.47293999999999997,0.57712,0.41293,0.48635,0.44206000000000006,0.43523999999999996,0.37608,0.5677800000000001,0.46498999999999996,0.3913,0.54233,0.38758000000000004,0.61743,0.6189899999999999,0.5817899999999999,0.45225,0.5382899999999999,0.60333,0.47128000000000003,0.60788,0.5503,0.57713,0.60087,0.44286000000000003,0.50846,0.55988,0.54991,0.40633,0.54951,0.49604,0.56629,0.46374
10,1,0.93639,0.60527,0.31185999999999997,0.26677,0.060575,0.2025,0.36214,0.79062,0.46886000000000005,0.54933,0.76055,0.60527,0.40313000000000004,0.57986,0.38333,0.44922,0.22976999999999997,0.52253,0.5763,0.59555,0.47681,0.33973000000000003,0.5394800000000001,0.57843,0.39737,0.5737899999999999,0.4066,0.59864,0.4687,0.514,0.58213,0.5536300000000001,0.47236999999999996,0.42531,0.45438,0.52347,0.48011000000000004,0.528,0.55514,0.3697,0.44578999999999996,0.54464,0.38981,0.526,0.45797,0.43325,0.4176,0.40423000000000003,0.50934,0.44737,0.51283,0.43143000000000004,0.49773,0.47712,0.52725,0.44304,0.56905,0.47913999999999995,0.4874,0.51669
